Time (s),Channel 1 (V),Channel 2 (V)
-0.000333225630525221,-0.9793202588496055,-0.007026808285632843
-0.000333095630525221,-0.9786379247961852,-0.007711241945234622
-0.000332965630525221,-0.9786379247961852,-0.008053458775035513
-0.000332835630525221,-0.9779555907427649,-0.008737892434637292
-0.000332705630525221,-0.9776144237160548,-0.008395675604836403
-0.000332575630525221,-0.9762497556092141,-0.009080109264438183
-0.000332445630525221,-0.9769320896626345,-0.009764542924039962
-0.000332315630525221,-0.9755674215557938,-0.009764542924039962
-0.000332185630525221,-0.975908588582504,-0.01113341024324352
-0.000332055630525221,-0.9752262545290836,-0.01147562707304441
-0.000331925630525221,-0.9735204193955329,-0.01216006073264619
-0.000331795630525221,-0.9728380853421126,-0.0118178439028453
-0.000331665630525221,-0.9721557512886922,-0.01284449439224797
-0.000331535630525221,-0.9707910831818517,-0.01284449439224797
-0.000331405630525221,-0.9701087491284314,-0.01318671122204886
-0.000331275630525221,-0.9697675821017212,-0.01352892805184975
-0.000331145630525221,-0.9690852480483009,-0.01489779537105331
-0.000331015630525221,-0.9684029139948807,-0.01421336171145153
-0.000330885630525221,-0.9673794129147502,-0.01558222903065509
-0.000330755630525221,-0.9656735777811993,-0.01489779537105331
-0.000330625630525221,-0.9653324107544893,-0.01626666269025687
-0.000330495630525221,-0.9649912437277791,-0.01592444586045598
-0.000330365630525221,-0.9636265756209385,-0.01660887952005776
-0.000330235630525221,-0.9629442415675181,-0.01660887952005776
-0.000330105630525221,-0.9619207404873877,-0.01729331317965954
-0.000329975630525221,-0.9605560723805471,-0.01729331317965954
-0.000329845630525221,-0.9605560723805471,-0.01763553000946043
-0.000329715630525221,-0.9598737383271267,-0.01831996366906221
-0.000329585630525221,-0.9602149053538369,-0.01831996366906221
-0.000329455630525221,-0.9595325713004166,-0.01934661415846488
-0.000329325630525221,-0.958167903193576,-0.01934661415846488
-0.000329195630525221,-0.9574855691401557,-0.02071548147766844
-0.000329065630525221,-0.9564620680600252,-0.02105769830746933
-0.000328935630525221,-0.9557797340066049,-0.02071548147766844
-0.000328805630525221,-0.9550973999531847,-0.02105769830746933
-0.000328675630525221,-0.9540738988730542,-0.02242656562667289
-0.000328545630525221,-0.9533915648196338,-0.022084348796872
-0.000328415630525221,-0.9520268967127933,-0.02242656562667289
-0.000328285630525221,-0.9510033956326628,-0.02311099928627467
-0.000328155630525221,-0.9503210615792425,-0.02345321611607556
-0.000328025630525221,-0.9496387275258221,-0.02447986660547823
-0.000327895630525221,-0.9475917253655612,-0.02482208343527912
-0.000327765630525221,-0.9469093913121409,-0.02516430026508001
-0.000327635630525221,-0.9452035561785902,-0.02584873392468179
-0.000327505630525221,-0.9445212221251699,-0.02619095075448268
-0.000327375630525221,-0.9438388880717495,-0.02687538441408446
-0.000327245630525221,-0.9431565540183292,-0.02721760124388535
-0.000327115630525221,-0.9411095518580683,-0.02755981807368624
-0.000326985630525221,-0.940427217804648,-0.02790203490348713
-0.000326855630525221,-0.9390625496978074,-0.02790203490348713
-0.000326725630525221,-0.9387213826710973,-0.02755981807368624
-0.000326595630525221,-0.9373567145642566,-0.02858646856308891
-0.000326465630525221,-0.9363332134841261,-0.0289286853928898
-0.000326335630525221,-0.9349685453772856,-0.02927090222269069
-0.000326205630525221,-0.9342862113238652,-0.02927090222269069
-0.000326075630525221,-0.9332627102437347,-0.02961311905249158
-0.000325945630525221,-0.9322392091636044,-0.03029755271209335
-0.000325815630525221,-0.931556875110184,-0.03098198637169514
-0.000325685630525221,-0.929168705923213,-0.03098198637169514
-0.000325555630525221,-0.9284863718697927,-0.03098198637169514
-0.000325425630525221,-0.927121703762952,-0.03132420320149602
-0.000325295630525221,-0.9257570356561114,-0.0320086368610978
-0.000325165630525221,-0.924733534575981,-0.0320086368610978
-0.000325035630525221,-0.9226865324157201,-0.03269307052069959
-0.000324905630525221,-0.9226865324157201,-0.03337750418030137
-0.000324775630525221,-0.9213218643088794,-0.03371972101010225
-0.000324645630525221,-0.9192748621486185,-0.03337750418030137
-0.000324515630525221,-0.9185925280951982,-0.03474637149950492
-0.000324385630525221,-0.9175690270150677,-0.03474637149950492
-0.000324255630525221,-0.915863191881517,-0.0354308051591067
-0.000324125630525221,-0.9155220248548068,-0.03508858832930582
-0.000323995630525221,-0.9141573567479662,-0.03440415466970403
-0.000323865630525221,-0.9124515216144155,-0.0357730219889076
-0.000323735630525221,-0.9107456864808646,-0.0357730219889076
-0.000323605630525221,-0.9100633524274444,-0.03611523881870848
-0.000323475630525221,-0.9093810183740241,-0.03679967247831026
-0.000323345630525221,-0.9080163502671834,-0.03714188930811115
-0.000323215630525221,-0.9063105151336327,-0.03748410613791205
-0.000323085630525221,-0.9046046800000819,-0.03714188930811115
-0.000322955630525221,-0.9039223459466617,-0.03851075662731471
-0.000322825630525221,-0.9018753437864007,-0.03851075662731471
-0.000322695630525221,-0.9008518427062702,-0.0391951902869165
-0.000322565630525221,-0.8998283416261398,-0.03953740711671738
-0.000322435630525221,-0.8991460075727195,-0.0388529734571156
-0.000322305630525221,-0.8970990054124586,-0.03953740711671738
-0.000322175630525221,-0.8950520032521976,-0.04022184077631916
-0.000322045630525221,-0.893687335145357,-0.04090627443592094
-0.000321915630525221,-0.8923226670385164,-0.04090627443592094
-0.000321785630525221,-0.8912991659583859,-0.04090627443592094
-0.000321655630525221,-0.8899344978515453,-0.04159070809552273
-0.000321525630525221,-0.8882286627179945,-0.04159070809552273
-0.000321395630525221,-0.8868639946111539,-0.04124849126572183
-0.000321265630525221,-0.8851581594776031,-0.04261735858492539
-0.000321135630525221,-0.8844758254241829,-0.0422751417551245
-0.000321005630525221,-0.8831111573173422,-0.04295957541472628
-0.000320875630525221,-0.8810641551570814,-0.04330179224452717
-0.000320745630525221,-0.880381821103661,-0.04364400907432806
-0.000320615630525221,-0.8790171529968204,-0.04364400907432806
-0.000320485630525221,-0.8783348189434,-0.04398622590412895
-0.000320355630525221,-0.8766289838098493,-0.04398622590412895
-0.000320225630525221,-0.8756054827297188,-0.04467065956373073
-0.000320095630525221,-0.8742408146228783,-0.04467065956373073
-0.000319965630525221,-0.8718526454359071,-0.04535509322333251
-0.000319835630525221,-0.8704879773290666,-0.04501287639353162
-0.000319705630525221,-0.8684409751688056,-0.04501287639353162
-0.000319575630525221,-0.8674174740886752,-0.04603952688293429
-0.000319445630525221,-0.8667351400352549,-0.04672396054253607
-0.000319315630525221,-0.864688137874994,-0.04638174371273518
-0.0003191856305252211,-0.8636646367948635,-0.04706617737233696
-0.000319055630525221,-0.8622999686880228,-0.04706617737233696
-0.000318925630525221,-0.8599117995010518,-0.04740839420213785
-0.000318795630525221,-0.8592294654476315,-0.04740839420213785
-0.000318665630525221,-0.8582059643675011,-0.04809282786173963
-0.000318535630525221,-0.8558177951805299,-0.04775061103193874
-0.000318405630525221,-0.8544531270736894,-0.04843504469154052
-0.000318275630525221,-0.8534296259935589,-0.04877726152134141
-0.000318145630525221,-0.8500179557264573,-0.04843504469154052
-0.000318015630525221,-0.8486532876196168,-0.04843504469154052
-0.000317885630525221,-0.8483121205929066,-0.04946169518094319
-0.000317755630525221,-0.8452416173525152,-0.0491194783511423
-0.000317625630525221,-0.8445592832990949,-0.04980391201074408
-0.000317495630525221,-0.8428534481655441,-0.0491194783511423
-0.000317365630525221,-0.8408064460052832,-0.05014612884054497
-0.000317235630525221,-0.838077109791602,-0.04946169518094319
-0.000317105630525221,-0.8377359427648918,-0.04980391201074408
-0.000316975630525221,-0.8356889406046309,-0.04980391201074408
-0.000316845630525221,-0.8343242724977903,-0.05048834567034586
-0.000316715630525221,-0.8322772703375294,-0.05014612884054497
-0.000316585630525221,-0.8298891011505583,-0.05048834567034586
-0.000316455630525221,-0.8285244330437177,-0.05151499615974853
-0.000316325630525221,-0.8264774308834567,-0.05185721298954942
-0.000316195630525221,-0.824771595749906,-0.05185721298954942
-0.000316065630525221,-0.8237480946697755,-0.05151499615974853
-0.0003159356305252211,-0.8227245935896451,-0.05219942981935031
-0.000315805630525221,-0.8213599254828045,-0.0525416466491512
-0.000315675630525221,-0.8199952573759638,-0.05288386347895209
-0.000315545630525221,-0.8176070881889927,-0.05322608030875298
-0.000315415630525221,-0.815901253055442,-0.0525416466491512
-0.000315285630525221,-0.813854250895181,-0.05288386347895209
-0.000315155630525221,-0.8107837476547897,-0.05356829713855387
-0.000315025630525221,-0.8101014136013694,-0.05391051396835476
-0.0003148956305252211,-0.8087367454945288,-0.05356829713855387
-0.000314765630525221,-0.8060074092808476,-0.05425273079815565
-0.000314635630525221,-0.8046427411740069,-0.05425273079815565
-0.000314505630525221,-0.8022545719870359,-0.05425273079815565
-0.000314375630525221,-0.800207569826775,-0.05425273079815565
-0.000314245630525221,-0.7995252357733547,-0.05493716445775743
-0.000314115630525221,-0.7974782336130937,-0.05562159811735921
-0.000313985630525221,-0.7954312314528328,-0.05391051396835476
-0.000313855630525221,-0.7944077303727023,-0.05527938128755832
-0.000313725630525221,-0.7927018952391516,-0.05459494762795654
-0.000313595630525221,-0.7909960601056008,-0.05562159811735921
-0.000313465630525221,-0.7886078909186297,-0.05527938128755832
-0.000313335630525221,-0.7875843898384992,-0.05527938128755832
-0.000313205630525221,-0.7855373876782383,-0.05562159811735921
-0.000313075630525221,-0.7834903855179775,-0.05630603177696099
-0.000312945630525221,-0.7814433833577165,-0.05630603177696099
-0.000312815630525221,-0.7793963811974556,-0.05630603177696099
-0.000312685630525221,-0.7780317130906149,-0.05664824860676188
-0.000312555630525221,-0.7756435439036439,-0.05630603177696099
-0.000312425630525221,-0.7742788757968033,-0.05630603177696099
-0.000312295630525221,-0.7729142076899627,-0.05699046543656277
-0.000312165630525221,-0.7708672055297018,-0.05699046543656277
-0.000312035630525221,-0.7688202033694408,-0.05699046543656277
-0.000311905630525221,-0.7674555352626002,-0.05630603177696099
-0.000311775630525221,-0.764726199048919,-0.05664824860676188
-0.0003116456305252211,-0.7630203639153682,-0.05630603177696099
-0.000311515630525221,-0.7606321947283972,-0.05664824860676188
-0.000311385630525221,-0.7599498606749768,-0.05630603177696099
-0.000311255630525221,-0.7572205244612956,-0.05699046543656277
-0.000311125630525221,-0.7551735223010346,-0.05664824860676188
-0.000310995630525221,-0.7531265201407737,-0.05664824860676188
-0.000310865630525221,-0.7521030190606433,-0.05733268226636366
-0.000310735630525221,-0.7500560169003824,-0.05699046543656277
-0.000310605630525221,-0.746985513659991,-0.05767489909616455
-0.000310475630525221,-0.7449385114997301,-0.05733268226636366
-0.000310345630525221,-0.7435738433928895,-0.05699046543656277
-0.000310215630525221,-0.7405033401524981,-0.05733268226636366
-0.000310085630525221,-0.7394798390723676,-0.05801711592596544
-0.000309955630525221,-0.7367505028586864,-0.05767489909616455
-0.000309825630525221,-0.7347035006984255,-0.05767489909616455
-0.000309695630525221,-0.7333388325915848,-0.05733268226636366
-0.000309565630525221,-0.731291830431324,-0.05801711592596544
-0.000309435630525221,-0.7289036612443529,-0.05801711592596544
-0.000309305630525221,-0.7268566590840919,-0.05835933275576632
-0.000309175630525221,-0.7254919909772514,-0.05767489909616455
-0.000309045630525221,-0.7231038217902802,-0.05767489909616455
-0.000308915630525221,-0.7213979866567295,-0.05767489909616455
-0.000308785630525221,-0.7186686504430483,-0.05767489909616455
-0.000308655630525221,-0.7166216482827873,-0.05801711592596544
-0.000308525630525221,-0.7145746461225264,-0.05835933275576632
-0.000308395630525221,-0.7121864769355554,-0.05870154958556722
-0.000308265630525221,-0.7094571407218742,-0.05801711592596544
-0.000308135630525221,-0.7087748066684538,-0.05870154958556722
-0.000308005630525221,-0.7067278045081928,-0.05904376641536811
-0.000307875630525221,-0.704680802347932,-0.05870154958556722
-0.000307745630525221,-0.7016102991075406,-0.05801711592596544
-0.000307615630525221,-0.6992221299205695,-0.05801711592596544
-0.000307485630525221,-0.6971751277603085,-0.05835933275576632
-0.0003073556305252211,-0.6951281256000477,-0.05870154958556722
-0.000307225630525221,-0.6934222904664969,-0.05904376641536811
-0.000307095630525221,-0.6910341212795258,-0.05870154958556722
-0.000306965630525221,-0.6889871191192649,-0.05835933275576632
-0.000306835630525221,-0.686940116959004,-0.05835933275576632
-0.000306705630525221,-0.6852342818254532,-0.05767489909616455
-0.000306575630525221,-0.6828461126384822,-0.05870154958556722
-0.000306445630525221,-0.6797756093980908,-0.05835933275576632
-0.000306315630525221,-0.67806977426454,-0.05801711592596544
-0.000306185630525221,-0.6756816050775689,-0.05801711592596544
-0.000306055630525221,-0.6732934358905979,-0.05767489909616455
-0.000305925630525221,-0.6709052667036268,-0.05733268226636366
-0.000305795630525221,-0.6685170975166557,-0.05767489909616455
-0.000305665630525221,-0.6661289283296846,-0.05801711592596544
-0.000305535630525221,-0.6651054272495541,-0.05733268226636366
-0.000305405630525221,-0.6623760910358729,-0.05767489909616455
-0.000305275630525221,-0.6593055877954815,-0.05767489909616455
-0.000305145630525221,-0.6565762515818003,-0.05801711592596544
-0.000305015630525221,-0.6548704164482496,-0.05767489909616455
-0.000304885630525221,-0.6521410802345683,-0.05767489909616455
-0.000304755630525221,-0.6507764121277277,-0.05767489909616455
-0.000304625630525221,-0.6483882429407567,-0.05767489909616455
-0.000304495630525221,-0.6449765726736552,-0.05767489909616455
-0.000304365630525221,-0.6429295705133942,-0.05733268226636366
-0.000304235630525221,-0.6412237353798435,-0.05733268226636366
-0.000304105630525221,-0.6388355661928723,-0.05733268226636366
-0.000303975630525221,-0.6364473970059012,-0.05733268226636366
-0.000303845630525221,-0.6333768937655099,-0.05699046543656277
-0.000303715630525221,-0.631329891605249,-0.05664824860676188
-0.000303585630525221,-0.6303063905251185,-0.05699046543656277
-0.000303455630525221,-0.6279182213381475,-0.05664824860676188
-0.000303325630525221,-0.6258712191778865,-0.05733268226636366
-0.000303195630525221,-0.6241653840443357,-0.05664824860676188
-0.0003030656305252211,-0.6221183818840749,-0.05699046543656277
-0.000302935630525221,-0.6183655445902632,-0.05664824860676188
-0.000302805630525221,-0.6166597094567123,-0.05699046543656277
-0.000302675630525221,-0.6132480391896108,-0.05630603177696099
-0.000302545630525221,-0.6118833710827702,-0.05664824860676188
-0.000302415630525221,-0.6098363689225093,-0.0559638149471601
-0.000302285630525221,-0.6074481997355382,-0.05630603177696099
-0.000302155630525221,-0.6040365294684367,-0.0559638149471601
-0.000302025630525221,-0.6019895273081758,-0.05630603177696099
-0.000301895630525221,-0.5996013581212047,-0.0559638149471601
-0.000301765630525221,-0.5975543559609438,-0.0559638149471601
-0.000301635630525221,-0.5941426856938422,-0.0559638149471601
-0.000301505630525221,-0.5927780175870017,-0.0559638149471601
-0.000301375630525221,-0.5893663473199001,-0.05527938128755832
-0.000301245630525221,-0.5866370111062189,-0.0559638149471601
-0.000301115630525221,-0.5852723429993782,-0.05562159811735921
-0.000300985630525221,-0.5828841738124072,-0.05527938128755832
-0.000300855630525221,-0.580154837598726,-0.05527938128755832
-0.000300725630525221,-0.5770843343583346,-0.05493716445775743
-0.000300595630525221,-0.575719666251494,-0.05425273079815565
-0.000300465630525221,-0.5733314970645229,-0.05356829713855387
-0.000300335630525221,-0.5706021608508417,-0.05356829713855387
-0.000300205630525221,-0.569237492744001,-0.05356829713855387
-0.000300075630525221,-0.5661669895036097,-0.05322608030875298
-0.000299945630525221,-0.5630964862632183,-0.05288386347895209
-0.0002998156305252211,-0.5613906511296675,-0.05356829713855387
-0.000299685630525221,-0.5590024819426964,-0.05356829713855387
-0.000299555630525221,-0.5552496446488847,-0.05322608030875298
-0.000299425630525221,-0.5528614754619137,-0.05288386347895209
-0.000299295630525221,-0.5504733062749426,-0.05288386347895209
-0.000299165630525221,-0.5477439700612614,-0.05288386347895209
-0.000299035630525221,-0.54467346682087,-0.0525416466491512
-0.000298905630525221,-0.5416029635804787,-0.0525416466491512
-0.000298775630525221,-0.5398971284469278,-0.05219942981935031
-0.000298645630525221,-0.537850126286667,-0.0525416466491512
-0.000298515630525221,-0.5351207900729857,-0.05219942981935031
-0.000298385630525221,-0.5323914538593044,-0.05219942981935031
-0.000298255630525221,-0.5306856187257537,-0.05185721298954942
-0.000298125630525221,-0.5272739484586522,-0.0525416466491512
-0.000297995630525221,-0.524544612244971,-0.0525416466491512
-0.000297865630525221,-0.5218152760312897,-0.05219942981935031
-0.000297735630525221,-0.5204506079244491,-0.05151499615974853
-0.000297605630525221,-0.5163566036039272,-0.05151499615974853
-0.000297475630525221,-0.5149919354970867,-0.05117277932994764
-0.000297345630525221,-0.5122625992834055,-0.05117277932994764
-0.000297215630525221,-0.5095332630697241,-0.05083056250014675
-0.000297085630525221,-0.5074862609094632,-0.05014612884054497
-0.000296955630525221,-0.5040745906423617,-0.05048834567034586
-0.000296825630525221,-0.5010040874019703,-0.05014612884054497
-0.000296695630525221,-0.4989570852417095,-0.04980391201074408
-0.000296565630525221,-0.4965689160547384,-0.04946169518094319
-0.000296435630525221,-0.4941807468677673,-0.0491194783511423
-0.000296305630525221,-0.4911102436273759,-0.04877726152134141
-0.000296175630525221,-0.4890632414671151,-0.04843504469154052
-0.000296045630525221,-0.4866750722801439,-0.04809282786173963
-0.000295915630525221,-0.4842869030931728,-0.04775061103193874
-0.000295785630525221,-0.4808752328260714,-0.04740839420213785
-0.000295655630525221,-0.4784870636391003,-0.04706617737233696
-0.0002955256305252211,-0.4764400614788393,-0.04706617737233696
-0.000295395630525221,-0.4726872241850277,-0.04672396054253607
-0.000295265630525221,-0.4702990549980566,-0.04638174371273518
-0.000295135630525221,-0.4679108858110855,-0.04638174371273518
-0.000295005630525221,-0.4655227166241144,-0.04638174371273518
-0.000294875630525221,-0.4631345474371434,-0.04603952688293429
-0.000294745630525221,-0.4604052112234621,-0.04535509322333251
-0.000294615630525221,-0.4576758750097809,-0.04535509322333251
-0.000294485630525221,-0.4552877058228098,-0.04501287639353162
-0.000294355630525221,-0.451193701502288,-0.04535509322333251
-0.000294225630525221,-0.4488055323153169,-0.04535509322333251
-0.000294095630525221,-0.4477820312351865,-0.04467065956373073
-0.000293965630525221,-0.4440291939413747,-0.04501287639353162
-0.000293835630525221,-0.4419821917811139,-0.04501287639353162
-0.000293705630525221,-0.4392528555674326,-0.04467065956373073
-0.000293575630525221,-0.4361823523270412,-0.04432844273392984
-0.000293445630525221,-0.43345301611336,-0.04432844273392984
-0.000293315630525221,-0.4314060139530991,-0.04364400907432806
-0.000293185630525221,-0.4286766777394179,-0.04364400907432806
-0.000293055630525221,-0.4256061744990265,-0.04330179224452717
-0.000292925630525221,-0.4232180053120554,-0.04295957541472628
-0.000292795630525221,-0.4198063350449538,-0.04261735858492539
-0.000292665630525221,-0.4167358318045625,-0.04159070809552273
-0.000292535630525221,-0.4153711636977219,-0.04193292492532361
-0.000292405630525221,-0.4116183264039102,-0.04159070809552273
-0.000292275630525221,-0.4092301572169391,-0.04193292492532361
-0.000292145630525221,-0.4061596539765477,-0.04090627443592094
-0.000292015630525221,-0.4027479837094462,-0.04056405760612005
-0.000291885630525221,-0.4010421485758954,-0.04090627443592094
-0.000291755630525221,-0.3983128123622142,-0.04022184077631916
-0.000291625630525221,-0.3952423091218228,-0.04022184077631916
-0.000291495630525221,-0.3931953069615619,-0.04056405760612005
-0.000291365630525221,-0.3901248037211705,-0.0391951902869165
-0.0002912356305252211,-0.3870543004807792,-0.03953740711671738
-0.000291105630525221,-0.3839837972403877,-0.0391951902869165
-0.000290975630525221,-0.3819367950801268,-0.03851075662731471
-0.000290845630525221,-0.3792074588664456,-0.03851075662731471
-0.000290715630525221,-0.3768192896794745,-0.03816853979751383
-0.000290585630525221,-0.3744311204925034,-0.03816853979751383
-0.000290455630525221,-0.3706782831986918,-0.03748410613791205
-0.000290325630525221,-0.3682901140117207,-0.03714188930811115
-0.000290195630525221,-0.364537276717909,-0.03714188930811115
-0.000290065630525221,-0.3618079405042278,-0.03679967247831026
-0.000289935630525221,-0.3587374372638364,-0.03679967247831026
-0.000289805630525221,-0.3563492680768653,-0.03679967247831026
-0.000289675630525221,-0.3536199318631841,-0.03611523881870848
-0.000289545630525221,-0.3508905956495029,-0.0357730219889076
-0.000289415630525221,-0.3478200924091115,-0.0354308051591067
-0.000289285630525221,-0.3454319232221404,-0.03508858832930582
-0.000289155630525221,-0.3416790859283287,-0.03440415466970403
-0.000289025630525221,-0.3392909167413576,-0.03440415466970403
-0.000288895630525221,-0.3358792464742561,-0.03440415466970403
-0.000288765630525221,-0.3331499102605749,-0.03337750418030137
-0.000288635630525221,-0.3300794070201835,-0.03371972101010225
-0.000288505630525221,-0.3283735718866327,-0.03303528735050047
-0.000288375630525221,-0.3249619016195312,-0.0323508536908987
-0.000288245630525221,-0.3215502313524297,-0.0323508536908987
-0.000288115630525221,-0.3191620621654586,-0.03132420320149602
-0.0002879856305252211,-0.3167738929784875,-0.03166642003129692
-0.000287855630525221,-0.3140445567648063,-0.03098198637169514
-0.000287725630525221,-0.3116563875778352,-0.03063976954189425
-0.000287595630525221,-0.3082447173107337,-0.03029755271209335
-0.000287465630525221,-0.3051742140703423,-0.02995533588229247
-0.000287335630525221,-0.3021037108299509,-0.02995533588229247
-0.000287205630525221,-0.2997155416429799,-0.02927090222269069
-0.000287075630525221,-0.2959627043491682,-0.02995533588229247
-0.000286945630525221,-0.2945980362423276,-0.02824425173328802
-0.000286815630525221,-0.2905040319218057,-0.02824425173328802
-0.000286685630525221,-0.2874335286814143,-0.02858646856308891
-0.000286555630525221,-0.2850453594944433,-0.02858646856308891
-0.000286425630525221,-0.2826571903074722,-0.02755981807368624
-0.000286295630525221,-0.2792455200403706,-0.02755981807368624
-0.000286165630525221,-0.2768573508533996,-0.02755981807368624
-0.000286035630525221,-0.2727633465328777,-0.02755981807368624
-0.000285905630525221,-0.2707163443726168,-0.02653316758428357
-0.000285775630525221,-0.2679870081589356,-0.02619095075448268
-0.000285645630525221,-0.2649165049185442,-0.0255065170948809
-0.000285515630525221,-0.2625283357315731,-0.02619095075448268
-0.000285385630525221,-0.2597989995178919,-0.02516430026508001
-0.000285255630525221,-0.2557049951973701,-0.02516430026508001
-0.000285125630525221,-0.2522933249302685,-0.02482208343527912
-0.000284995630525221,-0.2509286568234279,-0.02447986660547823
-0.000284865630525221,-0.2464934854761959,-0.02379543294587645
-0.000284735630525221,-0.2447876503426451,-0.022084348796872
-0.000284605630525221,-0.2417171471022537,-0.02345321611607556
-0.000284475630525221,-0.2386466438618624,-0.02174213196707111
-0.000284345630525221,-0.2355761406214709,-0.02242656562667289
-0.000284215630525221,-0.2331879714344999,-0.02174213196707111
-0.000284085630525221,-0.2287528000872679,-0.02105769830746933
-0.000283955630525221,-0.226705797927007,-0.02071548147766844
-0.000283825630525221,-0.2232941276599054,-0.02037326464786755
-0.0002836956305252211,-0.2205647914462242,-0.02037326464786755
-0.000283565630525221,-0.217835455232543,-0.02003104781806666
-0.000283435630525221,-0.2157884530722821,-0.01968883098826577
-0.000283305630525221,-0.2127179498318907,-0.01900439732866399
-0.000283175630525221,-0.2093062795647891,-0.01900439732866399
-0.000283045630525221,-0.2072592774045282,-0.01934661415846488
-0.000282915630525221,-0.2041887741641368,-0.01900439732866399
-0.000282785630525221,-0.2004359368703252,-0.01797774683926132
-0.000282655630525221,-0.1987301017367744,-0.0186621804988631
-0.000282525630525221,-0.1949772644429627,-0.01729331317965954
-0.000282395630525221,-0.1922479282292815,-0.01797774683926132
-0.000282265630525221,-0.1895185920156002,-0.01695109634985865
-0.000282135630525221,-0.1857657547217886,-0.01695109634985865
-0.000282005630525221,-0.1837187525615276,-0.01660887952005776
-0.000281875630525221,-0.1813305833745566,-0.01558222903065509
-0.000281745630525221,-0.1768954120273246,-0.01558222903065509
-0.000281615630525221,-0.1741660758136433,-0.0152400122008542
-0.000281485630525221,-0.1707544055465418,-0.01455557854125242
-0.000281355630525221,-0.1676839023061504,-0.01489779537105331
-0.000281225630525221,-0.1659780671725997,-0.01421336171145153
-0.000281095630525221,-0.1629075639322083,-0.01352892805184975
-0.000280965630525221,-0.1588135596116864,-0.01318671122204886
-0.000280835630525221,-0.1567665574514255,-0.01284449439224797
-0.000280705630525221,-0.1536960542110341,-0.01284449439224797
-0.000280575630525221,-0.1509667179973529,-0.01284449439224797
-0.000280445630525221,-0.1482373817836717,-0.01216006073264619
-0.000280315630525221,-0.1448257115165701,-0.01147562707304441
-0.000280185630525221,-0.1420963753028889,-0.01113341024324352
-0.000280055630525221,-0.1390258720624975,-0.01079119341344263
-0.000279925630525221,-0.1366377028755265,-0.01044897658364174
-0.000279795630525221,-0.1335671996351351,-0.01044897658364174
-0.000279665630525221,-0.1301555293680335,-0.01010675975384085
-0.000279535630525221,-0.126743859100932,-0.009764542924039962
-0.0002794056305252211,-0.1243556899139609,-0.009764542924039962
-0.000279275630525221,-0.1216263537002797,-0.008737892434637292
-0.000279145630525221,-0.1171911823530477,-0.008395675604836403
-0.000279015630525221,-0.1148030131660766,-0.008395675604836403
-0.000278885630525221,-0.1117325099256853,-0.008053458775035513
-0.000278755630525221,-0.109003173712004,-0.007369025115433733
-0.000278625630525221,-0.1059326704716126,-0.007369025115433733
-0.000278495630525221,-0.102179833177801,-0.007026808285632843
-0.000278365630525221,-0.1008151650709603,-0.006342374626031063
-0.000278235630525221,-0.09672116075043849,-0.006000157796230173
-0.000278105630525221,-0.09433299156346742,-0.005315724136628393
-0.000277975630525221,-0.09194482237649634,-0.004973507306827504
-0.000277845630525221,-0.08921548616281513,-0.004631290477026614
-0.000277715630525221,-0.08614498292242376,-0.004631290477026614
-0.000277585630525221,-0.08341564670874252,-0.004289073647225724
-0.000277455630525221,-0.08102747752177145,-0.003946856817424834
-0.000277325630525221,-0.07727464022795974,-0.003604639987623944
-0.000277195630525221,-0.07488647104098867,-0.002920206328022164
-0.000277065630525221,-0.07215713482730746,-0.002577989498221274
-0.000276935630525221,-0.06874546456020592,-0.001893555838619494
-0.000276805630525221,-0.06601612834652468,-0.001893555838619494
-0.000276675630525221,-0.06328679213284347,-0.0008669053492168248
-0.000276545630525221,-0.05987512186574193,-0.001209122179017715
-0.000276415630525221,-0.05714578565206069,-0.000182471689615045
-0.000276285630525221,-0.05407528241166932,-0.000182471689615045
-0.0002761556305252211,-0.05134594619798809,-0.000182471689615045
-0.000276025630525221,-0.04827544295759671,-0.000182471689615045
-0.000275895630525221,-0.04656960782404594,0.0005019619699867348
-0.000275765630525221,-0.04213443647681395,0.001528612459389404
-0.000275635630525221,-0.03974626728984287,0.001186395629588515
-0.000275505630525221,-0.03701693107616164,0.001186395629588515
-0.000275375630525221,-0.0329229267556398,0.001870829289190294
-0.000275245630525221,-0.02985242351524842,0.002555262948792074
-0.000275115630525221,-0.02644075324814689,0.002897479778592964
-0.000274985630525221,-0.02371141703446566,0.002897479778592964
-0.000274855630525221,-0.02064091379407428,0.002897479778592964
-0.000274725630525221,-0.01757041055368289,0.003581913438194744
-0.000274595630525221,-0.01415874028658136,0.004266347097796524
-0.000274465630525221,-0.01177057109961029,0.004950780757398304
-0.000274335630525221,-0.008700067859218903,0.004608563927597413
-0.000274205630525221,-0.005629564618827522,0.005292997587199194
-0.000274075630525221,-0.002559061378436141,0.005292997587199194
-0.000273945630525221,0.0001702748352450864,0.005635214417000083
-0.000273815630525221,0.003240778075636468,0.006319648076601863
-0.000273685630525221,0.006652448342738003,0.005977431246800973
-0.000273555630525221,0.009381784556419231,0.006319648076601863
-0.000273425630525221,0.01347578887694107,0.006319648076601863
-0.000273295630525221,0.01586395806391215,0.006661864906402753
-0.000273165630525221,0.01825212725088322,0.007004081736203643
-0.000273035630525221,0.0213226304912746,0.007688515395805423
-0.000272905630525221,0.02507546778508629,0.007346298566004533
-0.000272775630525221,0.02780480399876752,0.008030732225606312
-0.000272645630525221,0.03121647426586905,0.008715165885208093
