Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
12735.91041815832,0.2436466420951429,-40.91634038006639,92.68373618717902
12765.26972381098,0.2440273391549339,-40.96631959752698,92.6869266428962
12794.69670965297,0.2394772143655365,-41.0267008672058,92.54430576852948
12824.19153170323,0.2454313178479386,-41.09341676378143,92.68047905484897
12853.7543463404,0.2449215425477826,-41.09312890970662,92.7676873138069
12883.38531030355,0.2410352045774654,-41.13389088034705,92.61105780231603
12913.08458069311,0.2463452671703506,-41.17727261078962,92.72033663027921
12942.85231497167,0.234996050755348,-41.12097970687772,93.06817139777132
12972.68867096477,0.2426237277617441,-41.1721465136192,92.70405460370483
13002.59380686181,0.2421554930257336,-41.20147113158605,92.69860818416578
13032.56788121685,0.2408431774570544,-41.18843387975134,92.69283003664137
13062.61105294945,0.2453999346705918,-41.31686873576872,92.34174532486537
13092.7234813455,0.2477788237464089,-41.30512032015176,92.61799873160213
13122.90532605811,0.2400761348944679,-41.30695722294139,92.74653463241198
13153.15674710841,0.2402345415962089,-41.33876798064286,92.76151157463602
13183.47790488643,0.2481101068726943,-41.4602839893673,93.06412352837117
13213.86896015192,0.2413237911851668,-41.43643591853905,92.70731475314918
13244.33007403524,0.2403351945529061,-41.43375520293573,92.4774192876464
13274.86140803818,0.2406023503668432,-41.44697729209165,92.7527343885742
13305.46312403483,0.2428120578518096,-41.56061147229617,92.64191386038681
13336.13538427244,0.2404319065821743,-41.5591060261728,92.84460875319596
13366.87835137229,0.2365745940623679,-41.57143387492819,92.49599686882723
13397.69218833053,0.229075196371458,-41.56584740413401,92.79994136210098
13428.57705851905,0.229765273448649,-41.65433272642963,92.38397478927152
13459.53312568635,0.2344291125664224,-41.60700889957948,92.39648461525987
13490.56055395844,0.2358815028062385,-41.65192707700867,93.11095572745313
13521.65950783963,0.2361934408657723,-41.6864674775334,92.87166917431722
13552.8301522135,0.2437325575998889,-41.77900592126576,92.79050053858516
13584.07265234369,0.2416663327895174,-41.7521788396424,92.63689532725189
13615.38717387483,0.2503436427404361,-41.7761577658535,92.90652822171124
13646.77388283339,0.2473327863584024,-41.84342832284773,93.00987934255375
13678.23294562859,0.2449451967214709,-41.82475020120872,92.45224686861795
13709.76452905323,0.2410700722576801,-41.90961956479714,92.85951173599327
13741.36880028464,0.2410947073429063,-41.89022949636175,92.61943926715972
13773.04592688552,0.2454941995496605,-41.90654854884762,92.86342125517251
13804.79607680484,0.2462992455919696,-42.01469060025267,92.37580820489021
13836.61941837873,0.2459264946932928,-41.9977384471737,92.77555017603618
13868.51612033138,0.2416035549569941,-42.0527384771734,92.75125700381923
13900.48635177593,0.2438047779809144,-42.01641868144604,92.88095555916966
13932.53028221537,0.2427485916312911,-42.06350604042821,92.60733159890509
13964.64808154343,0.2443415131637511,-42.13677740853042,92.56641399766387
13996.83992004547,0.2433412002100466,-42.13260347529362,92.85375209060889
14029.10596839942,0.2424827126024309,-42.16473768324809,92.30744665712258
14061.44639767667,0.2431141676877087,-42.22368699457442,92.54689025691783
14093.86137934294,0.2426132361921758,-42.17783095241005,92.66351733557491
14126.35108525924,0.2453928869782744,-42.2577906946217,92.71308558723706
14158.91568768276,0.2442686272940452,-42.24635945948766,93.12043880461857
14191.55535926778,0.2410372971427764,-42.26584743779568,92.65966799660458
14224.27027306658,0.2433888488590938,-42.31024189858888,92.53109402585085
14257.06060253039,0.2381744353086295,-42.36608856475983,92.52334725906962
14289.92652151027,0.2397625749775636,-42.38253299253422,92.86433392709029
14322.86820425804,0.2331405168382431,-42.41709380959209,92.51282457666343
14355.88582542723,0.2293323366711068,-42.42324649145605,92.84622324208775
14388.97956007399,0.226482183231667,-42.4838272384701,92.69445189327672
14422.14958365799,0.2305331670168342,-42.49871959103036,92.66970988934155
14455.3960720434,0.2352680386131288,-42.52240572669343,92.92005184665226
14488.7192014998,0.2381585179080579,-42.54964140518271,92.69886011138941
14522.11914870309,0.2428507229672863,-42.58184317725831,92.37382406106303
14555.59609073648,0.2469596575368841,-42.60029936041786,92.6553675296414
14589.15020509138,0.2428823097649608,-42.67374078195876,92.62266172173395
14622.78166966835,0.2439494724251088,-42.63692813756626,92.79652757192903
14656.49066277808,0.2455963514940455,-42.71956103133113,92.6434044097507
14690.2773631423,0.244416295851018,-42.75520570315515,92.71801858561281
14724.14194989472,0.2374735940923396,-42.70866775178309,92.6332941924075
14758.08460258202,0.2482916251982558,-42.74247716388394,92.72820071327307
14792.10550116476,0.24455664546609,-42.76917660341309,92.72475599306706
14826.20482601835,0.2404283172031792,-42.8189322010326,92.65722702420017
14860.38275793403,0.2363975419389668,-42.83690889240563,93.04596969392355
14894.63947811978,0.2408107177835632,-42.85678237002862,92.89402641480393
14928.97516820133,0.2411803445427801,-42.97793130861778,92.1924418968223
14963.39001022309,0.2425765289889359,-42.97378158857747,92.34256212977009
14997.88418664912,0.2443884995893554,-42.94671736061461,92.68922601067088
15032.45788036411,0.2409807407064448,-43.00057723371335,92.72655069549954
15067.11127467435,0.2434032254867973,-43.03323277559151,92.83649393718835
15101.84455330868,0.2422343791999749,-43.04767350193796,92.29387860531793
15136.65790041949,0.2419302878030119,-43.14662092555571,92.66701202518544
15171.55150058368,0.2376463746853452,-43.16439301657788,92.74616760291389
15206.52553880364,0.240129445157903,-43.10285552062339,92.50228434131722
15241.58020050824,0.2421724341190947,-43.1685479984656,92.96867974289012
15276.71567155381,0.2432431498025079,-43.20871375767033,92.78513562677385
15311.93213822513,0.2396442587367455,-43.19794959755124,92.85801027463593
15347.22978723638,0.2440529513084662,-43.24296002769182,92.34416680689435
15382.60880573219,0.2357928277304233,-43.25313974896359,92.91017148735806
15418.0693812886,0.2379078628680228,-43.25430427713001,93.49564882643307
15453.61170191405,0.2323427917202461,-43.30105707105592,92.90181274287943
15489.23595605038,0.222982240931084,-43.34569030928346,92.87689572571429
15524.94233257384,0.2285065417318424,-43.40394691893095,92.62138128170041
15560.73102079608,0.2369603591838275,-43.38957683002276,92.95932547960518
15596.60221046518,0.2351397269703373,-43.46359280431634,92.98625323602843
15632.55609176659,0.2440059571790539,-43.42642119290712,92.76118311535531
15668.59285532424,0.2379952762422595,-43.42949730798554,92.37826489416811
15704.71269220144,0.2383731493355921,-43.51830558155781,92.50669240359437
15740.91579390198,0.239680530556797,-43.43012614560033,93.26043705957028
15777.20235237109,0.2432784450737525,-43.54223755704097,93.09662785135359
15813.5725599965,0.2372780807258626,-43.53448964414461,93.26231617847844
15850.02660960944,0.2430040033284481,-43.63522110934042,92.13355522522649
15886.56469448563,0.2419869466395118,-43.629673999815,92.4025308111641
15923.18700834638,0.2363092911517625,-43.67687033768571,92.65950989304751
15959.89374535954,0.2462910973297065,-43.73812585480681,92.65369067017099
15996.68510014057,0.2441736472984063,-43.71619500640548,92.53855902928967
16033.56126775358,0.2439555931737389,-43.63885932624095,92.91078909524546
16070.52244371235,0.2396748477808908,-43.81759973779602,92.43385339223178
16107.56882398134,0.2408015448152077,-43.85278100386083,92.39694765296846
16144.70060497676,0.2387884516355722,-43.86014443888841,92.6287501759216
16181.91798356765,0.2371406385704733,-43.876948938387,92.66983926303232
16219.22115707682,0.239337497519373,-43.82346033506953,92.66429071186394
16256.61032328199,0.2362993107978025,-43.84436722115569,92.60190772597313
16294.08568041679,0.2423606623388455,-43.85702420184647,93.37176030594136
16331.64742717185,0.2413266532122262,-43.97979320310193,92.83270465327519
16369.2957626958,0.2380657124266061,-43.967395466181,92.83259258887476
16407.03088659637,0.2433821083672405,-43.95071295818721,92.88683312527088
16444.85299894142,0.236973925574744,-44.01961538914917,92.62435916473123
16482.76230026005,0.2371215344243202,-44.09624237328187,93.03520956908081
16520.75899154357,0.2375945046132494,-44.12307347061711,92.39776432741917
16558.84327424669,0.2339443550218051,-44.05528112107962,92.45064904561514
16597.01535028845,0.241841818962118,-44.16476270980364,92.99383356956001
16635.27542205342,0.2355754980227333,-44.14243284491513,92.44981103757007
16673.62369239269,0.2332006075192067,-44.14603328604234,92.74465427778586
16712.06036462496,0.2359067360040475,-44.21989752110663,92.55683730818185
16750.58564253766,0.2252272743010904,-44.29265164841315,93.46413139587754
16789.19973038795,0.2267331995923035,-44.25087395185521,92.44035363470061
16827.90283290391,0.2365472817092819,-44.32312458884768,92.4743046799898
16866.69515528551,0.2335385402700197,-44.27508092232438,92.95705910663244
16905.5769032058,0.231213390723861,-44.34879144606738,92.50674163751705
16944.54828281193,0.2377334443726927,-44.32639257311811,92.73455909933332
16983.60950072628,0.2321948308370523,-44.32996914170019,93.06268812826573
17022.76076404753,0.2342416648266222,-44.44731819579666,92.21907115868252
17062.00228035179,0.235295573941722,-44.52263331548405,92.38520499940986
17101.33425769367,0.2363628895903223,-44.50957311216168,92.92930656120089
17140.75690460739,0.2401527266499423,-44.58611591899424,93.39669995394846
17180.27043010792,0.2393531471367559,-44.55318079214425,92.7023080967183
17219.87504369202,0.2383640271687231,-44.55794831340818,92.27026939622252
17259.57095533941,0.2406026193853049,-44.60821280532465,92.63860024431622
17299.35837551387,0.2358254211573175,-44.59071386603466,92.70004905345843
17339.23751516433,0.2397301892245545,-44.6820586975079,93.04449283885565
17379.20858572604,0.2330926500557125,-44.64122556164369,92.75249498674904
17419.27179912161,0.2421985128993484,-44.73428433073319,92.70514967461105
17459.42736776223,0.2368856699365735,-44.61613106156549,93.30507538629809
17499.67550454872,0.2395941079217276,-44.76868168637667,92.6025962350688
17540.01642287269,0.232899863399838,-44.76312089749045,93.10386865183978
17580.45033661769,0.2360075973741003,-44.71763439383658,93.04699437488102
17620.97746016028,0.236292407764009,-44.74466804359665,93.30166642180177
17661.59800837125,0.2337345357724711,-44.75686067899332,92.40855395227248
17702.31219661671,0.2330698890826184,-44.87803241330808,92.70216801038822
17743.12024075922,0.2209162047652303,-44.8178912967506,92.850453748218
17784.02235715897,0.2408625698650962,-44.82917775184519,93.31735052580159
17825.01876267491,0.2363490835008998,-44.8781818624432,92.71118446946701
17866.10967466591,0.239839524154426,-44.97999039162328,93.1097584619742
17907.29531099187,0.237329461684202,-45.04144431249542,92.23327215324547
17948.57589001497,0.2363717647334884,-45.13340732490717,92.71984344242431
17989.9516306007,0.235006048774211,-45.01873947586886,92.86773903856846
18031.42275211914,0.243308925687823,-45.0590385229147,93.25267060938609
18072.98947444603,0.2395711120235355,-44.99203492773211,92.35717131208541
18114.652017964,0.2354011199909526,-45.15494205849754,93.5434196227753
18156.41060356371,0.2357548579166033,-45.14358315012583,92.97714629188488
18198.26545264503,0.2294136995925963,-45.06454542561844,92.31295265370051
18240.21678711819,0.2280636752734149,-45.14726475939037,92.49265949171229
18282.26482940501,0.2215963547707049,-45.24075491895847,93.03314700823933
18324.40980243999,0.2189703885913019,-45.32575713680497,93.02591695533715
18366.65192967161,0.2297160902733672,-45.2623784382988,91.8966975209365
18408.99143506342,0.2320838642611117,-45.29460842893813,92.56600333967745
18451.42854309526,0.2339526516891484,-45.22841437317992,93.15599623971301
18493.96347876445,0.2289941113339764,-45.33256377011593,92.56633734164302
18536.59646758698,0.2403250811505313,-45.36735043204781,92.28969543892077
18579.32773559873,0.2374692447741015,-45.40973051520605,92.54859488491161
18622.15750935661,0.2391033026016041,-45.37413001785371,92.8285680402104
18665.08601593982,0.2405351720441744,-45.37838694955273,92.26804057362959
18708.11348295104,0.2404721743639906,-45.49139457831589,92.4501264607627
18751.24013851761,0.2374529366435123,-45.44305245886558,93.32891940462662
18794.46621129275,0.2382625699851154,-45.51289223215783,92.54827281347819
18837.79193045683,0.2333052390925061,-45.54599674377131,92.42024857262217
18881.21752571847,0.2404752805649063,-45.59467182543764,92.95369263741291
18924.74322731586,0.2286665933473368,-45.58429893851857,93.00323608635685
18968.36926601794,0.2353816973093928,-45.57357191546406,92.77151303990655
19012.09587312563,0.2390251635323926,-45.62330042886686,92.88191028743788
19055.92328047304,0.2283292642767148,-45.60684917032567,93.05310274898136
19099.85172042872,0.2382538244948769,-45.72546362336655,93.13863955950666
19143.88142589689,0.2377859808714136,-45.69242217071732,93.0679348946444
19188.01263031866,0.2296413403845618,-45.76661992384936,92.34366895976279
19232.24556767329,0.2343210046576288,-45.8103288173315,92.72411298047615
19276.58047247941,0.2298506916912189,-45.85661884129162,92.48143935383126
19321.01757979627,0.228500585431096,-45.9356319587745,92.91700712377957
19365.55712522498,0.2264873686722572,-45.88571509877512,93.1897363704409
19410.19934490979,0.2192196390373894,-45.92257970670683,92.96206663903831
19454.9444755393,0.2192018477075269,-45.85846730603586,93.23171117369502
19499.79275434774,0.2280425811797539,-45.80970255217145,92.38838266457537
19544.74441911621,0.2333444663770804,-45.87044690720293,92.60880614485171
19589.79970817398,0.2314053392401504,-46.06735207391011,92.38294976500913
19634.95886039969,0.2348756994829191,-46.0315561434765,92.38848667917657
19680.22211522267,0.2331227008606743,-46.0653599395632,93.15200736822106
19725.58971262421,0.2328434658948488,-46.03225433744797,93.39728844459958
19771.06189313878,0.2337601717878516,-46.03589002703239,92.7077874725384
19816.63889785535,0.2303379886173415,-46.15939765414698,92.58121729903485
19862.32096841868,0.2316697486562228,-45.98104618772347,93.28949255101196
19908.10834703054,0.2309753281853453,-46.2230374712621,92.67155206733651
19954.00127645106,0.2341754231678871,-46.12909270327524,93.11513345359965
20000,0.2317632417940994,-46.19207206195165,93.11760026502361
